1	2.42487e-06
2	4.25144e-06
3	6.07631e-06
4	7.97855e-06
5	1.01397e-05
6	1.19138e-05
7	1.44315e-05
8	1.65625e-05
9	1.82122e-05
10	2.02595e-05
11	2.20565e-05
12	2.38201e-05
13	2.64208e-05
14	2.77649e-05
15	2.95645e-05
16	3.14043e-05
17	3.37497e-05
18	3.53351e-05
19	3.78349e-05
20	3.97631e-05
21	4.26038e-05
22	4.53505e-05
23	4.67191e-05
24	4.87389e-05
25	5.19479e-05
26	5.32407e-05
27	5.51444e-05
28	5.70149e-05
29	5.97052e-05
30	6.15716e-05
31	6.33497e-05
32	6.53999e-05
33	6.7559e-05
34	6.93989e-05
35	7.18109e-05
36	7.36505e-05
37	7.60425e-05
38	7.90326e-05
39	8.02069e-05
40	8.23626e-05
41	8.53553e-05
42	8.6357e-05
43	8.84855e-05
44	9.06403e-05
45	9.27134e-05
46	9.45948e-05
47	9.66106e-05
48	9.90376e-05
49	0.000101169
50	0.000103748
51	0.000106311
52	0.000108458
53	0.00011065
54	0.000112664
55	0.000115576
56	0.000117194
57	0.000120188
58	0.000121907
59	0.000124407
60	0.000126784
61	0.00012901
62	0.000130744
63	0.000133995
64	0.00013549
65	0.000137378
66	0.000139414
67	0.000141546
68	0.000143456
69	0.000146292
70	0.000148644
71	0.00015184
72	0.000153092
73	0.000155692
74	0.000157642
75	0.00016046
76	0.000163174
77	0.000167523
78	0.000169195
79	0.000170781
80	0.00017347
81	0.000176924
82	0.000178321
83	0.000180239
84	0.000182987
85	0.000185328
86	0.000186854
87	0.000191057
88	0.000192237
89	0.000194336
90	0.000196361
91	0.000199053
92	0.000202626
93	0.000203868
94	0.000206406
95	0.00020918
96	0.000212444
97	0.000213661
98	0.000218235
99	0.000217748
100	0.000220767
101	0.000222983
102	0.000224911
103	0.000228939
104	0.000230609
105	0.000233412
106	0.000235599
107	0.000238404
108	0.000240641
109	0.000244661
110	0.000245683
111	0.000248008
112	0.000251211
113	0.000253214
114	0.000257625
115	0.000257504
116	0.00026125
117	0.000263347
118	0.000266808
119	0.000268296
120	0.00027319
121	0.000274174
122	0.000276557
123	0.000279213
124	0.000281808
125	0.00028507
126	0.000287995
127	0.000290171
128	0.000292891
129	0.000294764
130	0.000298517
131	0.000301124
132	0.000304885
133	0.000307169
134	0.000309174
135	0.000312563
136	0.000315058
137	0.000319312
138	0.000322165
139	0.000324472
140	0.000327119
141	0.000330027
142	0.000333086
143	0.000337337
144	0.000338778
145	0.000343149
146	0.000345094
147	0.000346711
148	0.000350803
149	0.000353362
150	0.000356238
151	0.000359327
152	0.000360698
153	0.000363159
154	0.000368027
155	0.000370226
156	0.000373964
157	0.000376984
158	0.000378042
159	0.000381258
160	0.00038414
161	0.000388741
162	0.000389389
163	0.000392478
164	0.000394442
165	0.00039959
166	0.000401739
167	0.000404933
168	0.000406784
169	0.000410225
170	0.000413733
171	0.000417087
172	0.000419982
173	0.000421273
174	0.000426023
175	0.000427498
176	0.000431965
177	0.000437166
178	0.000438618
179	0.000441084
180	0.000443815
181	0.000447153
182	0.000450621
183	0.000456762
184	0.00045678
185	0.000461398
186	0.000464572
187	0.000467211
188	0.000470162
189	0.000475782
190	0.00047681
191	0.000480094
192	0.00048253
193	0.000485695
194	0.000488971
195	0.000493353
196	0.000494778
197	0.000499162
198	0.000502225
199	0.000505844
200	0.000509497
201	0.000513296
202	0.000514883
203	0.000520283
204	0.000522176
205	0.000524227
206	0.000528914
207	0.000531293
208	0.000534832
209	0.000538079
210	0.000541692
211	0.000545703
212	0.000550454
213	0.000553558
214	0.000554161
215	0.000558908
216	0.000562689
217	0.000565739
218	0.000570977
219	0.000571798
220	0.000577775
221	0.000580332
222	0.000583338
223	0.000588788
224	0.000591088
225	0.000594416
226	0.000598098
227	0.000601773
228	0.000604958
229	0.00060801
230	0.000613039
231	0.000615422
232	0.000619279
233	0.000621681
234	0.000627366
235	0.000630128
236	0.000635108
237	0.000635802
238	0.000640814
239	0.000643208
240	0.000648766
241	0.000651039
242	0.00065489
243	0.000659767
244	0.000662489
245	0.000667883
246	0.000670187
247	0.000673502
248	0.000680239
249	0.000683014
250	0.000686696
251	0.000692366
252	0.00069372
253	0.000698025
254	0.000700101
255	0.000707507
256	0.000710859
257	0.000714583
258	0.000718157
259	0.000720312
260	0.0007266
261	0.000731665
262	0.000735627
263	0.000742424
264	0.00074374
265	0.000747866
266	0.00075051
267	0.00075598
268	0.000762508
269	0.000767876
270	0.000772085
271	0.000778209
272	0.000781084
